payment_id,payment_date,payment_mode,payment_status,order_id
11780,2025-06-22,Credit Card,Paid,11780
11781,2024-11-01,Credit Card,Paid,11781
11782,2024-12-16,Debit Card,Paid,11782
11783,2025-09-20,PayPal,Paid,11783
11784,2025-07-31,Gift Card,Paid,11784
11785,2024-12-15,Gift Card,Paid,11785
11786,2024-08-15,Gift Card,Paid,11786
11787,2025-09-08,Credit Card,Pending,11787
11788,2025-01-19,PayPal,Paid,11788
11789,2024-09-02,Debit Card,Paid,11789
11790,2024-10-19,Credit Card,Paid,11790
11791,2025-12-31,Credit Card,Paid,11791
11792,2025-01-15,Debit Card,Paid,11792
11793,2026-05-02,Gift Card,Paid,11793
11794,2025-05-08,Debit Card,Paid,11794
11795,2025-09-06,UPI,Paid,11795
11796,2024-08-25,Debit Card,Paid,11796
11797,2026-03-01,Credit Card,Paid,11797
11798,2025-08-05,UPI,Paid,11798
11799,2026-01-08,PayPal,Paid,11799
11800,2026-02-03,Debit Card,Paid,11800
11801,2025-03-27,PayPal,Paid,11801
11802,2025-09-29,Credit Card,Paid,11802
11803,2025-06-24,Credit Card,Paid,11803
11804,2026-01-04,Gift Card,Paid,11804
11805,2026-05-11,Credit Card,Paid,11805
11806,2025-03-01,Credit Card,Pending,11806
11807,2026-05-24,Gift Card,Paid,11807
11808,2025-01-28,Credit Card,Pending,11808
11809,2025-04-07,Credit Card,Paid,11809
11810,2025-10-11,Debit Card,Pending,11810
11811,2025-01-27,Credit Card,Paid,11811
11812,2024-09-22,Gift Card,Paid,11812
11813,2026-05-24,PayPal,Paid,11813
11814,2025-06-17,Gift Card,Paid,11814
11815,2025-11-08,UPI,Paid,11815
11816,2026-02-25,UPI,Paid,11816
11817,2026-04-01,Gift Card,Paid,11817
11818,2025-02-09,UPI,Paid,11818
11819,2025-03-15,PayPal,Paid,11819
11820,2026-05-06,Credit Card,Pending,11820
11821,2025-07-08,UPI,Paid,11821
11822,2024-11-29,Credit Card,Paid,11822
11823,2025-10-22,Debit Card,Paid,11823
11824,2025-07-04,Gift Card,Paid,11824
11825,2024-09-23,Gift Card,Paid,11825
11826,2025-03-25,UPI,Paid,11826
11827,2024-06-15,Credit Card,Paid,11827
11828,2026-05-31,UPI,Paid,11828
11829,2026-02-04,Credit Card,Paid,11829
11830,2025-10-13,Credit Card,Pending,11830
11831,2024-10-18,UPI,Paid,11831
11832,2026-01-19,Gift Card,Paid,11832
11833,2025-08-08,Credit Card,Pending,11833
11834,2025-11-10,Debit Card,Paid,11834
11835,2025-10-23,UPI,Paid,11835
11836,2024-09-11,PayPal,Paid,11836
11837,2024-09-27,Debit Card,Paid,11837
11838,2025-05-11,Gift Card,Paid,11838
11839,2024-12-30,UPI,Pending,11839
11840,2024-12-21,Debit Card,Paid,11840
11841,2024-08-14,UPI,Paid,11841
11842,2025-09-06,Gift Card,Paid,11842
11843,2026-05-27,PayPal,Paid,11843
11844,2025-06-09,UPI,Paid,11844
11845,2025-09-12,Gift Card,Paid,11845
11846,2024-12-31,UPI,Paid,11846
11847,2026-03-09,Gift Card,Paid,11847
11848,2025-07-01,Debit Card,Paid,11848
11849,2024-11-06,UPI,Paid,11849
11850,2025-04-28,Debit Card,Paid,11850
11851,2025-02-28,PayPal,Pending,11851
11852,2025-08-25,UPI,Pending,11852
11853,2025-09-09,Debit Card,Paid,11853
11854,2025-04-11,Credit Card,Paid,11854
11855,2025-08-15,Credit Card,Paid,11855
11856,2026-05-20,Gift Card,Pending,11856
11857,2026-03-12,Debit Card,Paid,11857
11858,2025-05-23,Debit Card,Refunded,11858
11859,2024-07-08,PayPal,Paid,11859
11860,2025-09-11,Credit Card,Paid,11860
11861,2024-11-23,PayPal,Paid,11861
11862,2026-04-02,PayPal,Paid,11862
11863,2025-06-26,UPI,Paid,11863
11864,2025-11-13,UPI,Paid,11864
11865,2024-06-27,Debit Card,Paid,11865
11866,2025-03-07,PayPal,Paid,11866
11867,2026-05-12,UPI,Paid,11867
11868,2025-07-16,Credit Card,Paid,11868
11869,2025-04-05,Debit Card,Paid,11869
11870,2026-04-13,PayPal,Paid,11870
11871,2024-10-07,UPI,Paid,11871
11872,2025-06-07,Credit Card,Paid,11872
11873,2025-07-07,Debit Card,Paid,11873
11874,2024-12-17,PayPal,Paid,11874
11875,2026-03-04,Credit Card,Paid,11875
11876,2026-01-09,Gift Card,Paid,11876
11877,2026-05-18,UPI,Paid,11877
11878,2024-07-25,Debit Card,Paid,11878
11879,2025-05-03,Gift Card,Paid,11879
11880,2024-10-03,Gift Card,Paid,11880
11881,2026-05-09,UPI,Paid,11881
11882,2026-05-02,Debit Card,Paid,11882
11883,2024-12-28,Debit Card,Paid,11883
11884,2025-07-09,Credit Card,Paid,11884
11885,2024-08-20,UPI,Paid,11885
11886,2025-10-20,Gift Card,Paid,11886
11887,2025-06-25,Credit Card,Paid,11887
11888,2025-01-06,UPI,Paid,11888
11889,2024-09-13,PayPal,Paid,11889
11890,2026-05-24,Credit Card,Paid,11890
11891,2025-12-16,PayPal,Paid,11891
11892,2026-04-30,Credit Card,Pending,11892
11893,2025-07-29,UPI,Paid,11893
11894,2025-04-26,Gift Card,Paid,11894
11895,2025-08-01,PayPal,Paid,11895
11896,2024-12-11,Debit Card,Paid,11896
11897,2025-06-11,UPI,Paid,11897
11898,2024-06-28,Gift Card,Paid,11898
11899,2024-08-19,PayPal,Paid,11899
11900,2026-04-04,UPI,Paid,11900
11901,2024-06-12,UPI,Paid,11901
11902,2025-02-14,Credit Card,Paid,11902
11903,2026-05-25,Debit Card,Paid,11903
11904,2025-02-07,Debit Card,Paid,11904
11905,2024-11-07,Credit Card,Paid,11905
11906,2026-05-09,Gift Card,Paid,11906
11907,2024-11-04,UPI,Paid,11907
11908,2025-01-01,Credit Card,Paid,11908
11909,2024-09-28,PayPal,Paid,11909
11910,2024-10-24,Credit Card,Paid,11910
11911,2024-08-09,Gift Card,Paid,11911
11912,2026-03-01,PayPal,Paid,11912
11913,2026-03-31,Gift Card,Paid,11913
11914,2025-02-06,Debit Card,Paid,11914
11915,2024-07-26,Gift Card,Paid,11915
11916,2024-12-04,Credit Card,Paid,11916
11917,2024-12-07,Gift Card,Paid,11917
11918,2025-09-12,Credit Card,Paid,11918
11919,2025-02-09,PayPal,Paid,11919
11920,2025-08-10,Gift Card,Paid,11920
11921,2024-10-01,Gift Card,Paid,11921
11922,2025-05-31,Gift Card,Paid,11922
11923,2026-04-05,Gift Card,Paid,11923
11924,2025-06-03,Gift Card,Paid,11924
11925,2025-09-02,Credit Card,Paid,11925
11926,2025-10-27,UPI,Pending,11926
11927,2025-05-03,Debit Card,Paid,11927
11928,2024-06-14,Debit Card,Paid,11928
11929,2025-10-08,PayPal,Paid,11929
11930,2025-03-16,Credit Card,Paid,11930
11931,2026-02-21,PayPal,Paid,11931
11932,2024-09-17,UPI,Pending,11932
11933,2026-02-19,Credit Card,Paid,11933
11934,2024-12-19,PayPal,Pending,11934
11935,2025-10-26,UPI,Paid,11935
11936,2024-10-01,Credit Card,Paid,11936
11937,2024-10-25,PayPal,Paid,11937
11938,2025-09-08,Credit Card,Paid,11938
11939,2025-03-23,Credit Card,Pending,11939
11940,2026-04-29,UPI,Paid,11940
11941,2025-04-26,Credit Card,Paid,11941
11942,2025-05-25,PayPal,Paid,11942
11943,2026-01-13,Gift Card,Paid,11943
11944,2025-06-24,Debit Card,Paid,11944
11945,2024-09-17,Gift Card,Paid,11945
11946,2024-07-13,PayPal,Paid,11946
11947,2025-05-23,PayPal,Paid,11947
11948,2024-10-23,PayPal,Paid,11948
11949,2026-01-14,Gift Card,Paid,11949
11950,2025-09-28,PayPal,Paid,11950
11951,2025-09-05,Debit Card,Paid,11951
11952,2024-08-05,Debit Card,Paid,11952
11953,2024-10-14,Credit Card,Paid,11953
11954,2025-09-30,Gift Card,Paid,11954
11955,2025-12-23,Gift Card,Paid,11955
11956,2024-10-27,UPI,Paid,11956
11957,2025-11-07,PayPal,Paid,11957
11958,2025-10-09,UPI,Paid,11958
11959,2025-12-29,Debit Card,Paid,11959
11960,2025-12-07,Credit Card,Paid,11960
11961,2024-08-25,UPI,Paid,11961
11962,2024-08-23,PayPal,Paid,11962
11963,2025-04-20,Gift Card,Paid,11963
11964,2025-01-15,PayPal,Paid,11964
11965,2026-03-19,UPI,Paid,11965
11966,2025-05-02,Credit Card,Paid,11966
11967,2025-06-07,Gift Card,Paid,11967
11968,2024-10-07,PayPal,Paid,11968
11969,2024-10-21,Credit Card,Paid,11969
11970,2024-10-18,Credit Card,Paid,11970
11971,2025-03-12,Credit Card,Paid,11971
11972,2024-09-13,Gift Card,Paid,11972
11973,2026-01-31,Debit Card,Paid,11973
11974,2024-10-02,UPI,Paid,11974
11975,2024-06-18,Credit Card,Paid,11975
11976,2025-01-13,Gift Card,Paid,11976
11977,2025-11-02,Debit Card,Paid,11977
11978,2025-07-16,PayPal,Pending,11978
11979,2025-04-12,PayPal,Paid,11979
11980,2025-12-28,Debit Card,Paid,11980
11981,2024-06-29,Credit Card,Paid,11981
11982,2025-05-14,PayPal,Paid,11982
11983,2025-12-01,PayPal,Paid,11983
11984,2025-12-07,PayPal,Paid,11984
11985,2025-07-31,UPI,Paid,11985
11986,2026-01-18,UPI,Paid,11986
11987,2026-01-24,Gift Card,Paid,11987
11988,2025-10-19,Credit Card,Paid,11988
11989,2024-08-26,Credit Card,Paid,11989
11990,2025-04-25,Credit Card,Paid,11990
11991,2025-10-03,Gift Card,Paid,11991
11992,2025-11-29,PayPal,Paid,11992
11993,2024-12-18,Credit Card,Paid,11993
11994,2025-07-07,Debit Card,Paid,11994
11995,2025-04-14,Debit Card,Paid,11995
11996,2024-11-21,Debit Card,Paid,11996
11997,2025-05-26,Credit Card,Paid,11997
11998,2025-10-29,UPI,Paid,11998
11999,2026-04-20,Debit Card,Paid,11999
12000,2024-07-19,Credit Card,Paid,12000
12001,2026-03-15,PayPal,Paid,12001
12002,2024-07-20,Gift Card,Paid,12002
12003,2025-02-24,PayPal,Paid,12003
12004,2025-01-15,PayPal,Paid,12004
12005,2024-11-24,Gift Card,Paid,12005
12006,2026-01-31,UPI,Paid,12006
12007,2026-03-18,UPI,Paid,12007
12008,2025-04-03,Gift Card,Pending,12008
12009,2024-07-08,Credit Card,Paid,12009
12010,2024-08-27,Credit Card,Paid,12010
12011,2025-12-21,Debit Card,Paid,12011
12012,2024-11-08,UPI,Paid,12012
12013,2025-04-05,Debit Card,Paid,12013
12014,2024-08-09,Gift Card,Paid,12014
12015,2025-08-25,Credit Card,Paid,12015
12016,2024-08-10,Debit Card,Paid,12016
12017,2026-03-16,Credit Card,Paid,12017
12018,2024-11-05,PayPal,Paid,12018
12019,2026-02-25,UPI,Paid,12019
12020,2025-09-29,PayPal,Paid,12020
12021,2026-01-28,Debit Card,Paid,12021
12022,2025-12-17,Gift Card,Paid,12022
12023,2025-10-16,PayPal,Paid,12023
12024,2024-06-20,Gift Card,Paid,12024
12025,2024-06-13,Gift Card,Paid,12025
12026,2026-05-31,UPI,Paid,12026
12027,2025-06-18,Debit Card,Paid,12027
12028,2026-03-07,UPI,Paid,12028
12029,2026-02-06,PayPal,Paid,12029
12030,2025-06-26,UPI,Paid,12030
12031,2026-04-24,Debit Card,Refunded,12031
12032,2026-03-28,Gift Card,Paid,12032
12033,2026-03-15,Gift Card,Paid,12033
12034,2024-12-31,PayPal,Paid,12034
12035,2025-09-10,Credit Card,Paid,12035
12036,2025-01-02,Credit Card,Paid,12036
12037,2025-11-05,UPI,Paid,12037
12038,2026-04-19,UPI,Paid,12038
12039,2025-07-24,Credit Card,Paid,12039
12040,2025-05-11,PayPal,Paid,12040
12041,2025-12-14,PayPal,Paid,12041
12042,2026-01-13,Gift Card,Paid,12042
12043,2026-03-12,Credit Card,Refunded,12043
12044,2025-06-25,UPI,Paid,12044
12045,2024-12-19,Debit Card,Paid,12045
12046,2024-07-05,Credit Card,Paid,12046
12047,2024-12-28,Debit Card,Paid,12047
12048,2024-12-20,Debit Card,Paid,12048
12049,2025-03-09,UPI,Paid,12049
12050,2024-12-29,Debit Card,Paid,12050
12051,2025-02-04,Debit Card,Paid,12051
12052,2024-10-26,UPI,Pending,12052
12053,2025-05-04,Gift Card,Paid,12053
12054,2024-08-20,Debit Card,Paid,12054
12055,2025-08-09,Gift Card,Paid,12055
12056,2025-07-15,Credit Card,Paid,12056
12057,2024-09-28,Debit Card,Paid,12057
12058,2026-04-21,UPI,Paid,12058
12059,2025-03-27,Credit Card,Paid,12059
12060,2025-06-18,Gift Card,Paid,12060
12061,2025-01-09,Gift Card,Paid,12061
12062,2026-05-07,Gift Card,Paid,12062
12063,2025-03-30,Credit Card,Paid,12063
12064,2026-03-26,UPI,Paid,12064
12065,2025-04-24,Debit Card,Paid,12065
12066,2026-04-20,Debit Card,Paid,12066
12067,2025-06-19,Gift Card,Paid,12067
12068,2024-08-09,Debit Card,Paid,12068
12069,2024-08-16,Gift Card,Paid,12069
12070,2025-09-26,Credit Card,Paid,12070
12071,2025-05-23,Gift Card,Paid,12071
12072,2024-08-08,Credit Card,Pending,12072
12073,2025-09-25,Debit Card,Pending,12073
12074,2025-09-14,Debit Card,Paid,12074
12075,2025-11-13,Debit Card,Paid,12075
12076,2025-09-27,Gift Card,Paid,12076
12077,2026-02-20,Credit Card,Pending,12077
12078,2025-08-23,PayPal,Paid,12078
12079,2024-07-11,UPI,Paid,12079
12080,2025-04-19,UPI,Paid,12080
12081,2025-03-21,PayPal,Paid,12081
12082,2024-08-17,Debit Card,Paid,12082
12083,2025-03-16,UPI,Paid,12083
12084,2025-08-09,Credit Card,Paid,12084
12085,2025-02-11,Gift Card,Paid,12085
12086,2025-12-26,Gift Card,Paid,12086
12087,2025-07-26,Debit Card,Paid,12087
12088,2025-10-20,UPI,Paid,12088
12089,2025-01-21,Debit Card,Paid,12089
12090,2025-07-10,Gift Card,Paid,12090
12091,2025-11-21,Debit Card,Paid,12091
12092,2025-06-29,Debit Card,Paid,12092
12093,2026-01-28,UPI,Paid,12093
12094,2025-11-17,Debit Card,Paid,12094
12095,2026-02-26,Credit Card,Refunded,12095
12096,2026-06-10,Credit Card,Refunded,12096
12097,2026-02-25,Credit Card,Paid,12097
12098,2025-08-11,Credit Card,Paid,12098
12099,2025-01-22,PayPal,Paid,12099
12100,2026-01-12,Credit Card,Paid,12100
12101,2025-09-01,UPI,Paid,12101
12102,2026-03-27,PayPal,Paid,12102
12103,2024-12-26,Debit Card,Pending,12103
12104,2024-08-31,PayPal,Paid,12104
12105,2025-10-12,Debit Card,Paid,12105
12106,2025-07-16,Debit Card,Paid,12106
12107,2026-02-03,Debit Card,Paid,12107
12108,2024-08-31,Debit Card,Paid,12108
12109,2024-06-16,Gift Card,Refunded,12109
12110,2025-06-20,Gift Card,Pending,12110
12111,2025-12-25,Debit Card,Paid,12111
12112,2025-07-07,Debit Card,Paid,12112
12113,2026-04-18,Gift Card,Paid,12113
12114,2025-02-22,PayPal,Paid,12114
12115,2024-10-25,Gift Card,Paid,12115
12116,2026-03-21,Debit Card,Paid,12116
12117,2024-06-26,Credit Card,Paid,12117
12118,2025-11-02,Gift Card,Pending,12118
12119,2025-12-31,Credit Card,Paid,12119
12120,2025-11-08,UPI,Paid,12120
12121,2024-09-10,Gift Card,Paid,12121
12122,2025-09-12,Gift Card,Paid,12122
12123,2024-07-29,PayPal,Paid,12123
12124,2025-10-11,Debit Card,Paid,12124
12125,2025-11-17,UPI,Paid,12125
12126,2025-01-04,PayPal,Paid,12126
12127,2024-07-18,Debit Card,Refunded,12127
12128,2025-08-05,UPI,Paid,12128
12129,2024-07-04,Debit Card,Paid,12129
12130,2025-07-18,UPI,Paid,12130
12131,2024-06-18,Credit Card,Paid,12131
12132,2025-05-16,PayPal,Paid,12132
12133,2025-08-22,PayPal,Refunded,12133
12134,2025-10-28,Gift Card,Paid,12134
12135,2024-12-20,Debit Card,Refunded,12135
12136,2024-08-15,UPI,Paid,12136
12137,2025-06-28,Gift Card,Paid,12137
12138,2025-10-28,UPI,Paid,12138
12139,2026-03-28,PayPal,Paid,12139
12140,2025-10-15,Credit Card,Pending,12140
12141,2024-09-09,Gift Card,Paid,12141
12142,2024-07-17,Debit Card,Paid,12142
12143,2025-09-09,Debit Card,Paid,12143
12144,2025-09-12,PayPal,Paid,12144
12145,2025-01-08,Debit Card,Paid,12145
12146,2025-11-18,PayPal,Paid,12146
12147,2026-05-02,Debit Card,Paid,12147
12148,2025-07-05,Credit Card,Paid,12148
12149,2025-04-27,UPI,Paid,12149
12150,2025-03-10,Credit Card,Paid,12150
12151,2025-05-03,UPI,Paid,12151
12152,2024-11-21,UPI,Paid,12152
12153,2026-03-29,Gift Card,Paid,12153
12154,2025-10-12,Debit Card,Paid,12154
12155,2024-09-18,Gift Card,Paid,12155
12156,2026-05-10,Gift Card,Paid,12156
12157,2025-07-03,PayPal,Paid,12157
12158,2026-06-10,UPI,Paid,12158
12159,2025-01-10,Gift Card,Paid,12159
12160,2025-08-21,PayPal,Paid,12160
12161,2024-07-12,UPI,Paid,12161
12162,2025-01-06,UPI,Paid,12162
12163,2025-06-09,PayPal,Paid,12163
12164,2024-11-03,Gift Card,Paid,12164
12165,2025-09-14,Debit Card,Paid,12165
12166,2025-03-20,PayPal,Paid,12166
12167,2025-03-28,Debit Card,Paid,12167
12168,2026-04-09,Credit Card,Paid,12168
12169,2025-08-30,Credit Card,Paid,12169
12170,2026-02-15,Debit Card,Paid,12170
12171,2026-01-28,UPI,Paid,12171
12172,2024-08-05,UPI,Paid,12172
12173,2025-08-09,Debit Card,Paid,12173
12174,2025-04-02,Credit Card,Paid,12174
12175,2025-11-04,PayPal,Paid,12175
12176,2026-02-23,Gift Card,Paid,12176
12177,2025-03-06,Debit Card,Paid,12177
12178,2024-10-02,UPI,Paid,12178
12179,2025-01-03,UPI,Paid,12179
12180,2025-09-05,Gift Card,Pending,12180
12181,2026-03-03,Gift Card,Paid,12181
12182,2026-04-14,Credit Card,Paid,12182
12183,2025-05-24,Gift Card,Paid,12183
12184,2025-09-01,Debit Card,Paid,12184
12185,2025-10-27,Gift Card,Paid,12185
12186,2026-06-06,Credit Card,Paid,12186
12187,2025-02-24,PayPal,Paid,12187
12188,2025-07-24,PayPal,Paid,12188
12189,2025-12-11,UPI,Pending,12189
12190,2026-01-23,UPI,Paid,12190
12191,2025-10-19,UPI,Paid,12191
12192,2025-09-25,UPI,Paid,12192
12193,2024-10-01,PayPal,Paid,12193
12194,2024-06-22,Gift Card,Paid,12194
12195,2026-05-22,UPI,Paid,12195
12196,2025-04-22,UPI,Paid,12196
12197,2024-12-28,Gift Card,Paid,12197
12198,2025-09-28,UPI,Refunded,12198
12199,2025-02-02,Credit Card,Paid,12199
12200,2026-03-12,Credit Card,Paid,12200
12201,2025-11-24,PayPal,Paid,12201
12202,2024-08-09,PayPal,Paid,12202
12203,2025-01-12,Debit Card,Paid,12203
12204,2025-07-24,Debit Card,Paid,12204
12205,2026-03-06,Debit Card,Paid,12205
12206,2025-05-14,Gift Card,Paid,12206
12207,2026-04-26,Debit Card,Paid,12207
12208,2025-11-02,Debit Card,Paid,12208
12209,2024-11-22,Gift Card,Paid,12209
12210,2024-11-14,Credit Card,Paid,12210
12211,2024-07-25,Credit Card,Paid,12211
12212,2025-10-11,PayPal,Paid,12212
12213,2026-06-09,Debit Card,Paid,12213
12214,2024-08-23,PayPal,Paid,12214
12215,2024-09-06,Gift Card,Paid,12215
12216,2025-10-15,UPI,Paid,12216
12217,2026-05-20,Gift Card,Paid,12217
12218,2025-03-29,Debit Card,Paid,12218
12219,2025-11-15,UPI,Paid,12219
12220,2025-04-22,Credit Card,Paid,12220
12221,2025-02-18,Gift Card,Paid,12221
12222,2024-07-24,Gift Card,Pending,12222
12223,2025-01-08,PayPal,Paid,12223
12224,2026-02-03,UPI,Refunded,12224
12225,2024-10-22,PayPal,Paid,12225
12226,2025-11-19,Debit Card,Paid,12226
12227,2025-09-04,Gift Card,Paid,12227
12228,2025-03-06,Gift Card,Paid,12228
12229,2026-04-02,UPI,Paid,12229
12230,2025-04-19,Credit Card,Pending,12230
12231,2025-12-19,Debit Card,Paid,12231
12232,2025-02-18,Credit Card,Paid,12232
12233,2025-11-15,Credit Card,Paid,12233
12234,2025-08-28,UPI,Paid,12234
12235,2025-02-07,PayPal,Paid,12235
12236,2025-03-16,PayPal,Paid,12236
12237,2025-05-20,Debit Card,Paid,12237
12238,2026-01-13,UPI,Pending,12238
12239,2025-11-28,UPI,Paid,12239
12240,2026-04-25,UPI,Paid,12240
12241,2025-05-28,UPI,Paid,12241
12242,2025-06-01,Credit Card,Paid,12242
12243,2025-07-13,Gift Card,Paid,12243
12244,2025-07-22,UPI,Paid,12244
12245,2025-12-28,Gift Card,Paid,12245
12246,2025-04-22,UPI,Paid,12246
12247,2024-11-01,UPI,Paid,12247
12248,2025-03-06,Debit Card,Paid,12248
12249,2026-05-26,Debit Card,Paid,12249
12250,2025-01-18,Gift Card,Paid,12250
12251,2025-04-09,Gift Card,Paid,12251
12252,2024-10-27,Gift Card,Paid,12252
12253,2026-01-29,UPI,Paid,12253
12254,2026-06-05,Credit Card,Paid,12254
12255,2024-07-03,PayPal,Paid,12255
12256,2024-08-23,UPI,Paid,12256
12257,2025-01-31,Debit Card,Paid,12257
12258,2025-12-15,Credit Card,Paid,12258
12259,2024-10-26,Debit Card,Paid,12259
12260,2025-04-14,Debit Card,Paid,12260
12261,2024-06-13,UPI,Paid,12261
12262,2025-01-19,Debit Card,Paid,12262
12263,2025-09-18,Gift Card,Paid,12263
12264,2026-05-12,Debit Card,Paid,12264
12265,2024-11-11,PayPal,Pending,12265
12266,2025-12-12,Credit Card,Paid,12266
12267,2026-04-10,UPI,Paid,12267
12268,2026-03-04,UPI,Paid,12268
12269,2026-05-03,Credit Card,Paid,12269
12270,2024-09-23,Credit Card,Paid,12270
12271,2025-04-19,PayPal,Paid,12271
12272,2025-05-13,Credit Card,Paid,12272
12273,2024-09-28,Gift Card,Paid,12273
12274,2024-11-21,UPI,Paid,12274
12275,2025-11-25,Gift Card,Paid,12275
12276,2024-07-07,Debit Card,Paid,12276
12277,2026-06-07,Credit Card,Paid,12277
12278,2024-08-20,Gift Card,Paid,12278
12279,2026-03-31,Credit Card,Paid,12279
12280,2025-01-27,PayPal,Paid,12280
12281,2025-10-14,Debit Card,Paid,12281
12282,2025-09-14,Credit Card,Paid,12282
12283,2025-08-21,Credit Card,Paid,12283
12284,2025-08-04,PayPal,Paid,12284
12285,2026-04-19,Gift Card,Paid,12285
12286,2025-12-25,PayPal,Paid,12286
12287,2025-12-21,UPI,Paid,12287
12288,2026-01-27,Debit Card,Paid,12288
12289,2024-08-19,Credit Card,Paid,12289
12290,2025-04-25,Gift Card,Paid,12290
12291,2025-09-05,Debit Card,Paid,12291
12292,2024-09-15,Credit Card,Paid,12292
12293,2025-07-30,UPI,Paid,12293
12294,2026-05-28,Credit Card,Paid,12294
12295,2026-05-14,UPI,Paid,12295
12296,2024-08-23,Gift Card,Pending,12296
12297,2024-06-11,Debit Card,Paid,12297
12298,2024-06-24,Credit Card,Paid,12298
12299,2024-08-30,Gift Card,Refunded,12299
12300,2025-08-23,Gift Card,Paid,12300
12301,2026-01-26,PayPal,Paid,12301
12302,2025-09-09,Credit Card,Paid,12302
12303,2025-05-02,UPI,Paid,12303
12304,2025-01-29,UPI,Paid,12304
12305,2025-12-14,Debit Card,Refunded,12305
12306,2024-08-19,Credit Card,Pending,12306
12307,2025-01-02,PayPal,Paid,12307
12308,2026-03-12,Credit Card,Paid,12308
12309,2025-12-08,PayPal,Paid,12309
12310,2025-03-13,PayPal,Paid,12310
12311,2025-08-13,PayPal,Paid,12311
12312,2024-08-20,Gift Card,Paid,12312
12313,2024-10-30,Gift Card,Paid,12313
12314,2025-01-25,Credit Card,Paid,12314
12315,2024-07-31,PayPal,Paid,12315
12316,2025-10-19,Debit Card,Paid,12316
12317,2025-01-04,Gift Card,Paid,12317
12318,2025-12-14,Debit Card,Paid,12318
12319,2025-01-16,Debit Card,Paid,12319
12320,2025-09-20,Debit Card,Pending,12320
12321,2026-01-17,Debit Card,Pending,12321
12322,2026-05-06,PayPal,Paid,12322
12323,2025-01-01,Gift Card,Paid,12323
12324,2024-07-19,Gift Card,Paid,12324
12325,2025-08-08,UPI,Paid,12325
12326,2025-06-28,Gift Card,Paid,12326
12327,2025-01-17,Credit Card,Paid,12327
12328,2025-02-02,Credit Card,Paid,12328
12329,2025-08-26,Credit Card,Pending,12329
12330,2026-06-09,Debit Card,Paid,12330
12331,2025-03-10,UPI,Paid,12331
12332,2025-11-29,Gift Card,Paid,12332
12333,2026-02-17,PayPal,Paid,12333
12334,2024-08-24,Credit Card,Paid,12334
12335,2026-02-10,UPI,Paid,12335
12336,2024-07-29,UPI,Paid,12336
12337,2024-08-24,PayPal,Pending,12337
12338,2026-05-02,Debit Card,Paid,12338
12339,2025-12-25,Gift Card,Paid,12339
12340,2025-01-10,Credit Card,Paid,12340
12341,2026-01-23,Credit Card,Paid,12341
12342,2025-09-14,UPI,Paid,12342
12343,2024-06-16,Credit Card,Paid,12343
12344,2026-03-02,PayPal,Paid,12344
12345,2024-10-09,PayPal,Paid,12345
12346,2024-07-07,PayPal,Paid,12346
12347,2025-09-12,Debit Card,Paid,12347
12348,2025-12-10,Credit Card,Paid,12348
12349,2024-09-08,PayPal,Paid,12349
12350,2026-02-25,Gift Card,Paid,12350
12351,2026-06-03,Debit Card,Paid,12351
12352,2025-01-16,Credit Card,Paid,12352
12353,2024-11-15,Credit Card,Paid,12353
12354,2025-04-08,Gift Card,Paid,12354
12355,2024-07-08,UPI,Paid,12355
12356,2026-02-03,Credit Card,Paid,12356
12357,2024-12-07,Gift Card,Paid,12357
12358,2025-12-17,Debit Card,Paid,12358
12359,2025-09-27,Gift Card,Paid,12359
12360,2025-03-01,Credit Card,Paid,12360
12361,2026-06-02,Gift Card,Paid,12361
12362,2025-04-21,Debit Card,Paid,12362
12363,2025-07-09,Gift Card,Paid,12363
12364,2024-08-18,Gift Card,Paid,12364
12365,2025-12-25,PayPal,Paid,12365
12366,2026-01-14,Credit Card,Paid,12366
12367,2025-12-04,Credit Card,Paid,12367
12368,2024-12-15,UPI,Paid,12368
12369,2026-01-04,UPI,Paid,12369
12370,2024-06-15,Gift Card,Paid,12370
12371,2024-08-14,PayPal,Paid,12371
12372,2026-02-28,Debit Card,Paid,12372
12373,2025-09-13,Credit Card,Paid,12373
12374,2025-03-09,Credit Card,Paid,12374
12375,2025-12-14,Credit Card,Paid,12375
12376,2025-05-20,PayPal,Paid,12376
12377,2026-04-04,Debit Card,Paid,12377
12378,2026-02-12,UPI,Paid,12378
12379,2025-03-07,PayPal,Paid,12379
12380,2024-07-29,Credit Card,Paid,12380
12381,2026-02-11,PayPal,Paid,12381
12382,2025-07-21,Debit Card,Paid,12382
12383,2025-01-22,Credit Card,Paid,12383
12384,2026-01-04,Credit Card,Paid,12384
12385,2025-09-13,UPI,Paid,12385
12386,2025-01-19,UPI,Paid,12386
12387,2025-08-14,Debit Card,Paid,12387
12388,2025-08-20,PayPal,Pending,12388
12389,2025-06-09,Debit Card,Paid,12389
12390,2025-02-27,Gift Card,Paid,12390
12391,2024-06-19,UPI,Paid,12391
12392,2025-09-12,Debit Card,Paid,12392
12393,2026-04-26,UPI,Paid,12393
12394,2025-09-04,PayPal,Paid,12394
12395,2024-07-24,Gift Card,Paid,12395
12396,2025-06-03,PayPal,Paid,12396
12397,2025-08-22,PayPal,Pending,12397
12398,2025-05-08,UPI,Paid,12398
12399,2024-10-14,UPI,Paid,12399
12400,2026-01-04,UPI,Paid,12400
12401,2025-05-20,Debit Card,Paid,12401
