order_id,order_date,customer_id,order_status,product_id
10553,2025-01-21,1216,Delivered,370
10554,2026-03-26,1666,Delivered,221
10555,2026-05-14,4679,Delivered,370
10556,2025-10-12,3764,Delivered,315
10557,2025-03-02,3298,Shipped,685
10558,2025-04-17,4339,Delivered,112
10559,2024-07-14,10,Shipped,194
10560,2026-04-04,3870,Delivered,776
10561,2026-03-26,4864,Shipped,22
10562,2025-12-27,3662,Delivered,252
10563,2024-08-10,3993,Delivered,63
10564,2026-04-01,4324,Delivered,770
10565,2025-12-17,3416,Pending,722
10566,2024-09-26,3561,Shipped,962
10567,2024-07-25,4752,Delivered,38
10568,2024-10-17,4086,Shipped,814
10569,2024-08-14,288,Delivered,911
10570,2024-11-04,4218,Delivered,517
10571,2026-02-20,2223,Delivered,689
10572,2024-07-03,3566,Delivered,312
10573,2025-12-03,4431,Delivered,420
10574,2025-12-27,1442,Delivered,356
10575,2025-12-17,486,Pending,818
10576,2024-12-09,2347,Delivered,276
10577,2025-06-19,2788,Delivered,453
10578,2024-08-21,1092,Delivered,405
10579,2024-07-01,2953,Delivered,92
10580,2025-01-20,4900,Delivered,515
10581,2025-12-27,844,Delivered,601
10582,2025-07-20,2224,Delivered,592
10583,2024-11-07,2868,Delivered,942
10584,2025-11-28,331,Delivered,342
10585,2025-02-10,1085,Shipped,63
10586,2026-03-18,1523,Delivered,184
10587,2024-08-26,3254,Delivered,232
10588,2024-08-08,478,Delivered,866
10589,2024-12-22,3187,Delivered,926
10590,2025-09-22,2095,Delivered,976
10591,2025-12-14,3042,Returned,229
10592,2025-11-25,1979,Delivered,933
10593,2025-10-13,271,Cancelled,473
10594,2025-01-24,2113,Shipped,41
10595,2026-04-02,3122,Delivered,89
10596,2026-06-09,3545,Delivered,151
10597,2026-04-26,1217,Delivered,410
10598,2025-08-20,3921,Delivered,129
10599,2024-10-28,2807,Shipped,205
10600,2025-10-07,3951,Shipped,589
10601,2025-01-16,4863,Cancelled,64
10602,2025-12-12,2935,Shipped,901
10603,2026-03-01,1720,Delivered,947
10604,2025-02-28,3344,Delivered,214
10605,2025-06-04,1591,Delivered,445
10606,2024-12-04,1889,Delivered,265
10607,2024-11-30,1062,Delivered,967
10608,2024-07-20,2908,Delivered,164
10609,2026-01-08,4257,Delivered,144
10610,2025-12-10,1795,Delivered,181
10611,2026-05-25,1526,Delivered,594
10612,2025-10-27,1704,Delivered,239
10613,2025-03-13,1880,Shipped,845
10614,2025-02-18,436,Delivered,710
10615,2025-09-16,4785,Delivered,671
10616,2026-02-16,1701,Delivered,918
10617,2025-10-12,279,Delivered,457
10618,2025-03-18,92,Delivered,196
10619,2026-06-08,1911,Pending,202
10620,2025-01-26,1015,Delivered,551
10621,2025-09-03,4216,Delivered,288
10622,2026-05-29,3008,Delivered,785
10623,2024-07-02,676,Delivered,662
10624,2025-01-10,3989,Pending,641
10625,2024-10-31,104,Delivered,225
10626,2025-08-27,3604,Delivered,537
10627,2025-02-02,3045,Shipped,704
10628,2025-03-22,932,Delivered,432
10629,2025-02-11,4681,Delivered,554
10630,2024-09-04,136,Pending,669
10631,2026-03-18,3164,Delivered,865
10632,2024-08-18,2921,Delivered,746
10633,2024-08-10,1181,Delivered,502
10634,2024-10-27,4419,Shipped,475
10635,2025-07-27,1289,Delivered,31
10636,2025-04-11,2648,Delivered,149
10637,2024-09-18,3689,Delivered,993
10638,2025-02-05,4936,Delivered,543
10639,2025-08-16,2971,Delivered,270
10640,2024-06-13,1088,Delivered,570
10641,2024-12-13,1749,Delivered,586
10642,2024-07-23,312,Delivered,468
10643,2025-04-16,4975,Delivered,939
10644,2024-09-12,4243,Pending,694
10645,2024-11-16,1731,Delivered,382
10646,2025-07-26,188,Delivered,97
10647,2024-06-27,4865,Delivered,776
10648,2025-09-21,4765,Shipped,431
10649,2025-09-18,2830,Shipped,799
10650,2024-08-11,662,Delivered,745
10651,2025-12-25,245,Delivered,12
10652,2026-06-01,3246,Delivered,898
10653,2026-03-30,4293,Delivered,688
10654,2026-04-13,302,Delivered,469
10655,2024-08-28,1829,Cancelled,507
10656,2026-04-14,3421,Delivered,892
10657,2025-09-18,2440,Shipped,591
10658,2025-05-30,4358,Delivered,146
10659,2024-06-11,4584,Delivered,742
10660,2025-04-29,730,Pending,1
10661,2025-04-19,1894,Delivered,190
10662,2024-12-30,2543,Delivered,481
10663,2026-04-02,3123,Delivered,106
10664,2024-12-23,2665,Delivered,778
10665,2025-04-09,3281,Delivered,694
10666,2024-10-05,3619,Delivered,587
10667,2024-08-14,3397,Delivered,619
10668,2025-06-27,2107,Delivered,939
10669,2024-10-10,4887,Delivered,206
10670,2025-10-15,4558,Delivered,329
10671,2025-09-06,2343,Delivered,446
10672,2025-10-15,3015,Delivered,482
10673,2024-11-24,477,Delivered,223
10674,2025-06-12,257,Delivered,757
10675,2025-07-11,746,Delivered,150
10676,2024-12-15,3832,Returned,390
10677,2024-12-02,3081,Delivered,761
10678,2025-03-14,1375,Delivered,400
10679,2025-07-16,3779,Delivered,722
10680,2024-06-22,1523,Delivered,748
10681,2025-02-03,1676,Delivered,518
10682,2025-06-11,3703,Delivered,219
10683,2024-06-16,4903,Returned,437
10684,2025-12-06,3207,Delivered,99
10685,2024-08-30,4754,Delivered,618
10686,2025-02-21,86,Delivered,532
10687,2026-05-02,3530,Delivered,994
10688,2026-03-22,188,Shipped,213
10689,2025-09-11,1264,Delivered,312
10690,2025-01-20,3665,Shipped,572
10691,2025-07-17,4678,Delivered,203
10692,2025-08-05,3843,Delivered,629
10693,2025-04-28,2975,Delivered,287
10694,2025-05-28,749,Delivered,442
10695,2025-09-19,478,Shipped,632
10696,2025-08-11,191,Delivered,508
10697,2026-05-13,793,Pending,300
10698,2025-10-24,2997,Delivered,573
10699,2025-11-21,881,Delivered,359
10700,2024-12-29,4021,Shipped,733
10701,2024-12-10,2228,Delivered,985
10702,2025-02-14,4708,Shipped,262
10703,2024-11-27,4045,Shipped,706
10704,2024-09-23,1916,Delivered,787
10705,2026-06-03,4499,Pending,763
10706,2024-12-07,2668,Delivered,967
10707,2025-03-18,4691,Delivered,340
10708,2025-02-08,3187,Delivered,941
10709,2025-10-20,720,Delivered,454
10710,2024-07-18,4443,Shipped,311
10711,2025-10-08,3682,Delivered,608
10712,2024-10-19,4331,Pending,553
10713,2026-04-05,4117,Delivered,456
10714,2026-03-24,2241,Delivered,271
10715,2025-06-06,2907,Delivered,840
10716,2026-02-09,3304,Delivered,634
10717,2025-12-09,1756,Delivered,405
10718,2025-07-22,1293,Shipped,60
10719,2024-10-14,1228,Delivered,524
10720,2025-03-24,4675,Delivered,849
10721,2025-01-26,3195,Delivered,822
10722,2025-03-24,4983,Returned,170
10723,2024-09-28,2173,Returned,306
10724,2025-03-01,1903,Delivered,542
10725,2026-02-06,3324,Delivered,182
10726,2024-06-20,919,Delivered,105
10727,2025-03-09,2914,Delivered,843
10728,2024-07-31,1927,Delivered,66
10729,2025-11-02,42,Delivered,47
10730,2024-07-01,1717,Delivered,318
10731,2026-05-02,3438,Delivered,391
10732,2024-11-20,3500,Delivered,307
10733,2025-03-28,4813,Shipped,218
10734,2024-11-19,3908,Delivered,452
10735,2024-08-07,2263,Delivered,753
10736,2025-08-18,4775,Delivered,760
10737,2025-05-27,672,Delivered,191
10738,2024-12-12,1454,Delivered,347
10739,2024-10-31,363,Cancelled,244
10740,2024-10-30,4707,Shipped,415
10741,2025-11-10,2565,Returned,565
10742,2024-06-23,3349,Shipped,729
10743,2025-01-12,575,Delivered,925
10744,2026-01-22,364,Delivered,849
10745,2024-09-23,2480,Delivered,534
10746,2025-06-12,4934,Delivered,222
10747,2025-10-08,3055,Delivered,557
10748,2026-03-29,3408,Shipped,678
10749,2024-08-23,3286,Delivered,835
10750,2025-08-29,1831,Delivered,324
10751,2025-11-07,3,Shipped,27
10752,2024-11-15,1371,Delivered,805
10753,2024-10-07,3948,Delivered,532
10754,2025-10-19,95,Delivered,897
10755,2026-05-27,256,Delivered,877
10756,2025-08-27,2411,Shipped,877
10757,2024-07-31,3815,Delivered,555
10758,2025-02-05,759,Pending,573
10759,2024-10-26,449,Delivered,937
10760,2026-01-23,743,Delivered,623
10761,2025-12-22,4655,Shipped,119
10762,2025-01-16,1554,Pending,641
10763,2025-12-08,3062,Delivered,365
10764,2025-03-28,2753,Delivered,98
10765,2025-03-14,4859,Delivered,951
10766,2024-08-28,4722,Delivered,449
10767,2025-08-20,668,Delivered,815
10768,2026-02-06,4035,Delivered,8
10769,2025-05-22,4394,Delivered,319
10770,2026-01-10,5000,Returned,612
10771,2025-07-17,1672,Shipped,770
10772,2026-01-22,4576,Pending,978
10773,2025-05-30,2996,Delivered,941
10774,2024-12-30,831,Delivered,86
10775,2024-06-13,1260,Returned,226
10776,2025-01-11,1701,Shipped,77
10777,2025-07-30,1596,Delivered,362
10778,2024-11-05,1337,Returned,44
10779,2025-12-14,4609,Pending,881
10780,2024-10-24,2173,Delivered,54
10781,2025-05-23,1747,Delivered,693
10782,2025-01-19,599,Returned,483
10783,2024-08-04,4064,Delivered,570
10784,2024-11-23,2858,Delivered,734
10785,2025-02-12,3678,Delivered,8
10786,2024-08-31,3184,Delivered,70
10787,2024-09-20,1486,Pending,808
10788,2026-05-26,1076,Shipped,666
10789,2024-10-16,1881,Pending,398
10790,2025-11-11,4849,Cancelled,380
10791,2026-01-07,602,Delivered,503
10792,2024-09-21,765,Delivered,121
10793,2025-08-29,4542,Delivered,852
10794,2025-09-02,520,Delivered,921
10795,2024-07-11,995,Delivered,135
10796,2025-02-09,1885,Pending,630
10797,2025-11-15,4987,Pending,201
10798,2024-12-15,486,Delivered,366
10799,2026-04-28,4782,Pending,521
10800,2026-03-18,4058,Delivered,938
10801,2024-09-24,1112,Delivered,807
10802,2024-11-23,1235,Delivered,810
10803,2024-09-19,2331,Shipped,350
10804,2025-04-22,4916,Delivered,674
10805,2026-04-05,4137,Shipped,867
10806,2025-10-20,864,Shipped,903
10807,2024-10-07,4774,Shipped,649
10808,2026-01-31,883,Delivered,415
10809,2024-12-31,4486,Delivered,296
10810,2025-10-10,2944,Delivered,168
10811,2026-04-25,730,Delivered,773
10812,2024-07-03,402,Shipped,812
10813,2025-07-26,3459,Delivered,126
10814,2026-01-11,3318,Shipped,795
10815,2025-08-07,846,Returned,912
10816,2025-05-03,4562,Shipped,260
10817,2025-01-16,2090,Shipped,827
10818,2024-06-29,3335,Shipped,898
10819,2024-12-16,4433,Shipped,709
10820,2025-04-29,4093,Pending,263
10821,2025-06-05,313,Shipped,566
10822,2025-03-14,1935,Delivered,578
10823,2026-04-11,2668,Delivered,580
10824,2025-11-27,2887,Delivered,414
10825,2026-05-10,95,Delivered,832
10826,2025-06-22,2724,Shipped,934
10827,2025-03-20,4109,Delivered,848
10828,2025-03-28,1079,Delivered,468
10829,2025-03-23,2149,Delivered,443
10830,2026-03-18,4868,Delivered,701
10831,2024-07-23,4476,Pending,357
10832,2024-09-27,4682,Delivered,499
10833,2024-12-02,2113,Delivered,281
10834,2024-06-15,641,Delivered,682
10835,2025-10-03,132,Delivered,368
10836,2025-10-11,3722,Pending,667
10837,2025-10-12,3630,Pending,184
10838,2025-07-10,2591,Shipped,691
10839,2025-02-22,4372,Delivered,416
10840,2025-06-27,3200,Delivered,900
10841,2025-12-25,4920,Shipped,200
10842,2026-04-06,368,Delivered,961
10843,2024-11-01,2341,Delivered,538
10844,2024-09-15,3284,Delivered,301
10845,2024-11-14,3075,Pending,328
10846,2025-11-10,4772,Pending,138
10847,2024-11-17,3174,Delivered,826
10848,2024-08-09,3654,Returned,87
10849,2025-08-09,991,Shipped,397
10850,2025-07-05,1124,Shipped,554
10851,2024-08-22,3269,Delivered,787
10852,2026-02-13,1554,Delivered,535
10853,2025-01-13,1045,Delivered,964
10854,2024-07-08,3277,Pending,609
10855,2024-08-12,3384,Delivered,48
10856,2024-11-22,1024,Delivered,388
10857,2025-10-21,1290,Shipped,764
10858,2025-10-28,4023,Shipped,303
10859,2025-02-20,368,Delivered,919
10860,2025-10-22,2982,Shipped,510
10861,2026-06-01,1083,Delivered,735
10862,2024-07-24,1209,Delivered,281
10863,2025-07-28,1469,Returned,349
10864,2025-08-17,1241,Delivered,761
10865,2026-05-01,3198,Shipped,1
10866,2026-04-19,4269,Delivered,858
10867,2024-11-15,4281,Shipped,317
10868,2026-06-08,4917,Delivered,65
10869,2026-03-21,3708,Delivered,371
10870,2025-01-18,464,Delivered,154
10871,2025-07-18,68,Delivered,930
10872,2025-06-02,1866,Delivered,786
10873,2025-11-20,719,Delivered,122
10874,2024-12-28,4220,Delivered,941
10875,2025-12-12,3390,Delivered,628
10876,2025-05-25,1884,Delivered,153
10877,2024-07-19,1985,Delivered,744
10878,2025-07-26,1013,Delivered,88
10879,2026-02-27,1204,Pending,593
10880,2025-04-21,2219,Pending,911
10881,2025-05-10,1854,Shipped,812
10882,2024-12-13,2271,Pending,657
10883,2026-01-11,616,Delivered,32
10884,2025-11-01,4410,Pending,498
10885,2025-07-08,4195,Delivered,712
10886,2024-08-08,1613,Delivered,651
10887,2025-08-24,3815,Pending,494
10888,2026-04-14,4848,Shipped,155
10889,2025-09-16,2489,Delivered,153
10890,2024-09-07,792,Pending,438
10891,2026-02-21,4350,Delivered,95
10892,2025-07-09,1778,Delivered,963
10893,2024-06-18,4636,Pending,923
10894,2024-09-21,4236,Delivered,112
10895,2026-03-28,127,Returned,824
10896,2024-12-12,4644,Delivered,883
10897,2024-11-05,2546,Delivered,419
10898,2025-06-22,2817,Cancelled,532
10899,2025-03-23,3566,Shipped,696
10900,2025-10-27,2724,Delivered,485
10901,2025-03-30,3700,Returned,795
10902,2026-04-18,2842,Pending,428
10903,2025-02-09,1747,Shipped,308
10904,2024-09-28,4115,Delivered,546
10905,2026-05-04,1178,Delivered,776
10906,2024-11-14,4047,Shipped,153
10907,2024-08-11,2577,Delivered,766
10908,2026-03-05,1522,Delivered,330
10909,2026-02-08,1660,Delivered,70
10910,2025-12-07,3817,Returned,696
10911,2026-01-21,4564,Shipped,567
10912,2025-07-17,207,Delivered,256
10913,2024-11-06,2063,Delivered,236
10914,2024-08-29,4539,Shipped,192
10915,2025-05-13,4185,Returned,163
10916,2026-01-21,59,Cancelled,452
10917,2025-10-28,3250,Delivered,389
10918,2025-12-18,3104,Shipped,546
10919,2026-01-05,1053,Delivered,994
10920,2025-05-23,4057,Delivered,724
10921,2025-01-20,4101,Delivered,741
10922,2025-03-01,1060,Delivered,484
10923,2025-09-03,2568,Delivered,701
10924,2025-05-24,1763,Shipped,400
10925,2025-11-29,4551,Delivered,195
10926,2026-05-12,842,Delivered,769
10927,2026-06-01,1117,Delivered,98
10928,2024-12-30,283,Delivered,303
10929,2024-07-13,674,Delivered,978
10930,2025-12-22,2158,Delivered,651
10931,2025-05-18,998,Delivered,397
10932,2025-08-21,669,Delivered,294
10933,2025-12-13,2913,Delivered,808
10934,2025-03-15,4895,Delivered,314
10935,2026-04-28,2888,Shipped,320
10936,2025-11-15,2222,Returned,219
10937,2024-10-17,567,Delivered,628
10938,2025-03-27,3923,Delivered,126
10939,2026-02-19,2969,Delivered,839
10940,2025-01-24,1991,Pending,805
10941,2024-11-11,4757,Returned,169
10942,2025-10-30,3541,Shipped,479
10943,2024-09-23,234,Delivered,769
10944,2024-09-04,375,Shipped,811
10945,2024-10-20,2479,Delivered,309
10946,2025-02-03,4914,Delivered,374
10947,2025-05-20,4447,Shipped,834
10948,2025-06-05,4519,Shipped,642
10949,2025-01-30,564,Shipped,537
10950,2024-10-19,4150,Delivered,955
10951,2025-10-31,3901,Delivered,55
10952,2025-12-22,1072,Delivered,587
10953,2024-11-06,4840,Delivered,622
10954,2024-09-01,2091,Delivered,448
10955,2026-03-21,1799,Delivered,503
10956,2025-07-30,2364,Delivered,47
10957,2025-06-01,1726,Delivered,165
10958,2025-03-28,1372,Delivered,892
10959,2026-01-09,4933,Delivered,571
10960,2025-04-28,336,Pending,450
10961,2024-08-23,113,Delivered,212
10962,2024-12-19,964,Cancelled,750
10963,2025-03-22,4304,Delivered,406
10964,2024-10-17,4552,Delivered,471
10965,2024-08-26,3864,Shipped,509
10966,2024-08-04,2096,Delivered,19
10967,2024-10-02,1812,Delivered,421
10968,2024-09-01,2894,Delivered,4
10969,2025-08-28,3681,Delivered,735
10970,2024-10-25,1141,Delivered,563
10971,2026-05-09,1267,Delivered,991
10972,2025-10-26,1483,Shipped,661
10973,2025-08-27,4414,Delivered,595
10974,2024-07-01,1742,Pending,516
10975,2025-02-28,3403,Pending,551
10976,2025-05-02,1352,Delivered,810
10977,2024-10-23,2143,Shipped,137
10978,2026-04-27,3496,Delivered,810
10979,2025-10-21,1766,Delivered,203
10980,2026-05-08,91,Pending,740
10981,2025-03-30,2951,Delivered,859
10982,2026-03-08,3530,Delivered,679
10983,2024-06-29,301,Pending,411
10984,2025-08-25,3253,Delivered,280
10985,2025-10-08,4449,Delivered,238
10986,2025-03-30,775,Delivered,259
10987,2026-01-16,2168,Delivered,349
10988,2024-09-30,4269,Shipped,284
10989,2025-11-19,4738,Pending,576
10990,2026-01-27,751,Delivered,534
10991,2024-06-14,2534,Cancelled,818
10992,2024-12-21,3548,Delivered,158
10993,2024-07-19,2142,Delivered,30
10994,2026-01-28,3186,Shipped,479
10995,2026-04-27,4566,Delivered,486
10996,2025-10-22,156,Delivered,728
10997,2025-10-10,1848,Shipped,259
10998,2025-10-24,4334,Delivered,706
10999,2025-05-05,3366,Shipped,594
11000,2025-12-29,2865,Pending,756
11001,2025-08-04,4526,Shipped,727
11002,2025-05-30,3050,Delivered,265
11003,2026-03-02,1368,Delivered,253
11004,2025-06-09,4094,Delivered,203
11005,2025-12-19,856,Delivered,874
11006,2024-10-25,3360,Delivered,706
11007,2025-03-15,3227,Delivered,509
11008,2025-11-08,1453,Delivered,473
11009,2024-10-05,3504,Delivered,488
11010,2026-02-07,3999,Delivered,215
11011,2024-09-03,2957,Shipped,436
11012,2025-07-28,590,Delivered,795
11013,2024-11-16,2529,Delivered,264
11014,2025-11-09,4880,Delivered,355
11015,2026-04-01,1803,Shipped,569
11016,2025-01-02,193,Returned,669
11017,2025-10-20,4460,Shipped,184
11018,2025-03-09,3542,Shipped,876
11019,2026-05-13,1068,Delivered,623
11020,2025-11-29,4972,Delivered,831
11021,2025-03-10,4015,Shipped,118
11022,2025-10-28,2977,Pending,34
11023,2024-11-14,770,Delivered,230
11024,2025-03-08,4996,Delivered,316
11025,2025-01-26,4307,Returned,316
11026,2025-10-21,2319,Delivered,204
11027,2025-01-11,3381,Returned,512
11028,2025-07-23,1281,Shipped,268
11029,2026-01-24,4793,Delivered,90
11030,2024-11-18,21,Pending,538
11031,2026-05-26,3226,Delivered,957
11032,2026-04-02,3150,Shipped,930
11033,2025-10-12,2049,Shipped,721
11034,2026-05-21,4962,Delivered,860
11035,2025-12-31,4939,Delivered,92
11036,2024-10-24,2807,Cancelled,493
11037,2026-04-15,1837,Delivered,945
11038,2026-01-05,220,Delivered,628
11039,2025-03-26,4689,Delivered,683
11040,2024-06-29,1894,Delivered,186
11041,2025-09-22,300,Delivered,404
11042,2025-07-08,969,Delivered,186
11043,2025-02-26,1587,Delivered,443
11044,2024-09-13,2504,Delivered,178
11045,2025-03-09,469,Delivered,818
11046,2024-09-05,3170,Delivered,450
11047,2024-10-19,1297,Pending,934
11048,2025-07-16,2975,Delivered,481
11049,2024-09-15,849,Delivered,771
11050,2026-05-14,2983,Delivered,699
11051,2025-05-21,3637,Delivered,161
11052,2025-09-29,4006,Delivered,122
11053,2025-03-16,948,Delivered,316
11054,2025-01-06,786,Shipped,478
11055,2026-05-07,4089,Delivered,828
11056,2026-05-04,1499,Shipped,871
11057,2025-06-03,3390,Delivered,990
11058,2026-03-24,4803,Delivered,349
11059,2026-01-05,3329,Delivered,705
11060,2025-12-01,4392,Pending,704
11061,2025-08-18,4509,Delivered,65
11062,2025-11-30,287,Pending,537
11063,2025-06-20,2811,Delivered,486
11064,2025-04-22,1643,Returned,513
11065,2025-08-05,3101,Cancelled,491
11066,2025-06-28,4843,Delivered,218
11067,2025-04-10,1594,Cancelled,421
11068,2024-11-03,2244,Delivered,509
11069,2026-05-17,419,Delivered,206
11070,2025-10-13,1232,Delivered,860
11071,2024-12-17,4037,Delivered,907
11072,2024-10-17,2873,Delivered,828
11073,2025-01-06,2162,Shipped,531
11074,2025-11-09,3641,Delivered,397
11075,2025-05-07,3155,Delivered,839
11076,2024-09-16,4779,Delivered,996
11077,2024-09-17,3626,Shipped,358
11078,2025-12-09,2897,Shipped,829
11079,2025-12-20,1955,Delivered,454
11080,2025-12-11,2071,Pending,664
11081,2024-10-21,296,Shipped,133
11082,2025-07-30,2075,Delivered,374
11083,2025-11-26,1978,Delivered,174
11084,2024-08-26,4920,Delivered,573
11085,2025-02-17,2236,Delivered,766
11086,2024-08-16,4295,Delivered,323
11087,2024-11-26,1860,Delivered,265
11088,2025-09-21,2727,Pending,243
11089,2026-05-14,3613,Shipped,358
11090,2024-08-29,2291,Delivered,965
11091,2025-12-03,267,Shipped,494
11092,2025-03-07,4301,Delivered,236
11093,2026-01-05,4359,Delivered,747
11094,2026-02-24,4372,Delivered,413
11095,2024-12-23,4755,Delivered,739
11096,2025-12-02,4974,Delivered,417
11097,2025-09-23,4923,Delivered,1000
11098,2025-09-19,4300,Delivered,941
11099,2025-04-02,2267,Shipped,30
11100,2025-08-03,3889,Delivered,215
11101,2025-08-16,454,Returned,897
11102,2025-06-22,2252,Delivered,2
11103,2025-05-14,3165,Delivered,831
11104,2024-10-09,2110,Shipped,322
11105,2024-06-10,847,Delivered,756
11106,2025-07-02,1157,Delivered,529
11107,2025-08-21,1888,Pending,463
11108,2025-02-06,4764,Delivered,207
11109,2025-09-11,2387,Pending,479
11110,2026-04-23,2304,Delivered,273
11111,2025-01-01,3229,Pending,764
11112,2025-10-24,306,Delivered,872
11113,2025-09-16,1119,Pending,202
11114,2024-10-25,4673,Delivered,271
11115,2026-06-05,914,Delivered,151
11116,2024-10-29,440,Shipped,777
11117,2026-03-31,4716,Delivered,836
11118,2024-08-12,572,Delivered,91
11119,2024-10-25,174,Delivered,501
11120,2025-03-25,3574,Delivered,824
11121,2024-08-18,4369,Delivered,895
11122,2025-09-26,4886,Delivered,402
11123,2025-11-25,2450,Returned,269
11124,2025-06-23,4849,Pending,488
11125,2025-09-07,4635,Delivered,208
11126,2026-05-04,4247,Delivered,242
11127,2026-06-07,178,Delivered,270
11128,2025-03-28,2062,Delivered,330
11129,2025-11-23,3664,Pending,381
11130,2025-05-15,2209,Shipped,485
11131,2024-07-07,4327,Delivered,876
11132,2024-09-19,2797,Delivered,828
11133,2024-11-20,2818,Delivered,787
11134,2025-04-13,1503,Delivered,191
11135,2026-03-19,3829,Delivered,414
11136,2024-11-30,4325,Delivered,444
11137,2024-08-15,3854,Delivered,88
11138,2024-09-19,4439,Delivered,123
11139,2025-09-24,1311,Delivered,245
11140,2025-07-16,3270,Pending,884
11141,2025-05-09,1790,Delivered,131
11142,2025-10-08,1537,Delivered,260
11143,2026-05-27,2982,Delivered,603
11144,2026-05-22,4268,Returned,983
11145,2024-12-18,840,Delivered,990
11146,2026-04-19,1697,Pending,255
11147,2026-03-20,4082,Delivered,513
11148,2025-03-19,3653,Delivered,939
11149,2024-11-23,4138,Shipped,12
11150,2026-03-12,4009,Delivered,777
11151,2024-11-12,368,Delivered,772
11152,2026-03-15,3314,Shipped,373
11153,2026-04-03,976,Pending,839
11154,2025-03-15,3501,Delivered,508
11155,2024-10-23,294,Returned,541
11156,2025-04-11,1680,Shipped,698
11157,2025-09-03,2469,Delivered,749
11158,2024-10-28,2203,Delivered,201
11159,2025-08-03,88,Delivered,530
11160,2024-09-25,2878,Delivered,444
11161,2025-06-11,2692,Delivered,707
11162,2026-04-30,60,Pending,899
11163,2024-06-27,2149,Delivered,491
11164,2025-08-24,1514,Delivered,630
11165,2024-10-31,82,Delivered,888
11166,2025-06-28,3701,Delivered,839
11167,2026-03-27,4146,Delivered,680
11168,2024-07-04,3195,Shipped,263
11169,2026-03-18,2013,Shipped,85
11170,2025-02-04,3507,Delivered,532
11171,2024-06-17,2668,Shipped,515
11172,2025-01-19,2188,Returned,274
11173,2026-04-08,342,Delivered,675
11174,2024-11-09,4691,Pending,761
11175,2026-05-01,4814,Delivered,205
11176,2025-12-05,1526,Returned,35
11177,2025-01-27,3778,Delivered,381
11178,2024-08-26,3570,Delivered,731
11179,2026-06-02,2804,Delivered,635
11180,2024-12-04,444,Delivered,371
11181,2026-01-16,1303,Delivered,934
11182,2026-05-15,310,Pending,622
11183,2026-04-23,4900,Delivered,412
11184,2026-05-20,3122,Delivered,22
11185,2025-03-22,4919,Shipped,170
11186,2025-10-22,2015,Delivered,988
11187,2025-07-13,3274,Delivered,993
11188,2025-10-19,27,Returned,31
11189,2024-07-23,3606,Delivered,608
11190,2025-04-20,962,Shipped,282
11191,2024-12-01,493,Shipped,700
11192,2025-09-08,3793,Delivered,168
11193,2025-02-25,211,Delivered,888
11194,2024-08-15,4992,Delivered,96
11195,2024-11-05,4575,Returned,335
11196,2025-07-16,36,Delivered,132
11197,2024-07-16,1643,Delivered,971
11198,2024-11-20,4356,Delivered,40
11199,2024-09-18,3150,Returned,130
11200,2024-10-23,455,Delivered,896
11201,2025-06-15,1020,Shipped,34
11202,2025-04-06,4642,Delivered,991
11203,2025-09-20,459,Pending,355
11204,2026-04-05,2436,Delivered,726
11205,2026-05-13,3673,Delivered,529
11206,2024-07-18,2941,Delivered,845
11207,2025-08-10,3977,Delivered,907
11208,2024-07-13,1676,Delivered,539
11209,2025-03-16,1232,Delivered,734
11210,2024-06-30,2700,Delivered,336
11211,2024-12-29,1940,Delivered,108
11212,2025-06-05,3070,Pending,549
11213,2026-01-22,1285,Delivered,881
11214,2024-11-14,1539,Shipped,892
11215,2025-11-01,1132,Delivered,282
11216,2025-11-24,1078,Delivered,889
11217,2025-10-12,807,Delivered,190
11218,2026-01-17,2969,Delivered,479
11219,2026-03-01,3431,Shipped,803
11220,2025-06-21,4309,Delivered,82
11221,2025-02-23,2757,Pending,606
11222,2025-06-22,337,Delivered,960
11223,2024-06-29,4205,Delivered,434
11224,2025-12-21,2690,Shipped,269
11225,2026-03-24,4111,Delivered,106
11226,2026-01-30,2774,Delivered,726
11227,2026-05-23,2410,Delivered,289
11228,2025-06-04,4794,Shipped,907
11229,2025-11-26,2666,Shipped,523
11230,2025-11-26,4687,Delivered,262
11231,2024-07-07,2361,Delivered,298
11232,2024-10-26,337,Delivered,341
11233,2024-12-07,220,Delivered,872
11234,2025-12-10,3384,Delivered,370
11235,2024-12-17,2840,Shipped,616
11236,2026-01-25,1724,Delivered,341
11237,2026-02-21,4165,Delivered,880
11238,2025-08-08,508,Delivered,729
11239,2025-12-07,1099,Delivered,458
11240,2025-10-04,3594,Shipped,308
11241,2025-06-21,3663,Shipped,463
11242,2025-01-27,4069,Returned,279
11243,2024-06-28,3049,Delivered,185
11244,2025-03-06,3031,Delivered,726
11245,2025-08-07,963,Delivered,527
11246,2024-08-04,3665,Delivered,296
11247,2026-06-09,4808,Shipped,255
11248,2025-11-16,3953,Delivered,631
11249,2026-01-27,316,Delivered,64
11250,2025-09-23,2335,Pending,915
11251,2026-04-06,2984,Delivered,292
11252,2025-11-03,4485,Shipped,583
11253,2025-10-22,3409,Delivered,272
11254,2025-12-30,865,Delivered,136
11255,2026-04-05,1618,Delivered,350
11256,2025-08-25,3456,Delivered,501
11257,2025-11-13,962,Delivered,373
11258,2026-04-20,4802,Delivered,924
11259,2026-03-17,245,Returned,796
11260,2025-08-01,3690,Delivered,270
11261,2025-04-16,171,Delivered,127
11262,2026-02-12,1269,Pending,157
