order_item_id,order_id,product_id,quantity,price_per_unit,total_price
22465,7484,818,2,52.27,104.54
22466,7484,573,5,722.81,3614.05
22467,7485,377,2,280.48,560.96
22468,7485,604,5,86.17,430.85
22469,7485,21,1,939.84,939.84
22470,7486,911,3,287.54,862.62
22471,7486,826,4,634.45,2537.8
22472,7487,297,1,357.59,357.59
22473,7487,150,2,870.67,1741.34
22474,7488,974,5,389.71,1948.55
22475,7488,8,3,364.23,1092.69
22476,7488,876,5,288.71,1443.55
22477,7489,858,5,337.86,1689.3
22478,7489,369,1,345.16,345.16
22479,7489,118,1,823.89,823.89
22480,7490,374,5,404.24,2021.2
22481,7490,404,4,928.05,3712.2
22482,7490,988,2,19.21,38.42
22483,7491,532,4,685.9,2743.6
22484,7491,548,3,526.04,1578.12
22485,7491,80,5,769.23,3846.15
22486,7491,956,3,790.21,2370.63
22487,7492,474,5,232.62,1163.1
22488,7492,527,4,73.12,292.48
22489,7492,741,2,604.01,1208.02
22490,7493,741,1,604.01,604.01
22491,7493,397,2,777.21,1554.42
22492,7494,600,2,56.1,112.2
22493,7494,431,3,351.92,1055.76
22494,7495,881,4,478.83,1915.32
22495,7495,798,2,852.4,1704.8
22496,7495,780,3,806.29,2418.87
22497,7495,983,3,643.92,1931.76
22498,7496,697,2,692.24,1384.48
22499,7496,521,1,213.35,213.35
22500,7496,453,4,894.2,3576.8
22501,7497,268,2,612.9,1225.8
22502,7497,86,3,851.79,2555.37
22503,7497,612,3,557.51,1672.53
22504,7498,315,4,710.55,2842.2
22505,7498,620,3,36.0,108.0
22506,7499,817,4,906.03,3624.12
22507,7499,687,4,42.37,169.48
22508,7499,289,3,577.67,1733.01
22509,7499,666,1,38.9,38.9
22510,7500,849,1,976.1,976.1
22511,7500,715,4,275.85,1103.4
22512,7500,633,3,698.34,2095.02
22513,7501,332,2,665.31,1330.62
22514,7501,148,4,259.87,1039.48
22515,7501,992,4,206.66,826.64
22516,7501,133,3,272.98,818.94
22517,7502,814,5,938.2,4691.0
22518,7502,482,1,543.19,543.19
22519,7503,618,3,277.07,831.21
22520,7503,265,3,123.74,371.22
22521,7503,170,3,813.29,2439.87
22522,7504,570,4,764.01,3056.04
22523,7504,588,4,815.03,3260.12
22524,7504,243,3,729.97,2189.91
22525,7504,497,5,459.81,2299.05
22526,7505,393,1,449.5,449.5
22527,7505,105,2,350.32,700.64
22528,7505,543,3,743.14,2229.42
22529,7506,893,1,982.93,982.93
22530,7506,727,2,87.16,174.32
22531,7506,910,1,378.72,378.72
22532,7507,137,5,498.86,2494.3
22533,7507,687,5,42.37,211.85
22534,7507,799,5,833.58,4167.9
22535,7507,29,2,336.9,673.8
22536,7508,210,4,124.02,496.08
22537,7508,138,1,437.71,437.71
22538,7509,374,4,404.24,1616.96
22539,7509,894,2,181.15,362.3
22540,7509,356,1,778.41,778.41
22541,7509,877,3,576.05,1728.15
22542,7510,954,3,682.92,2048.76
22543,7510,650,2,983.77,1967.54
22544,7510,118,3,823.89,2471.67
22545,7511,491,3,655.78,1967.34
22546,7511,852,2,363.26,726.52
22547,7511,959,1,477.5,477.5
22548,7511,49,4,803.4,3213.6
22549,7512,818,4,52.27,209.08
22550,7512,286,4,835.02,3340.08
22551,7512,479,4,775.33,3101.32
22552,7512,240,4,744.3,2977.2
22553,7513,36,4,329.03,1316.12
22554,7513,400,1,899.69,899.69
22555,7513,444,5,409.22,2046.1
22556,7514,137,1,498.86,498.86
22557,7514,709,2,408.82,817.64
22558,7514,156,2,556.73,1113.46
22559,7515,886,3,159.62,478.86
22560,7515,805,5,809.52,4047.6
22561,7515,539,3,121.72,365.16
22562,7515,988,2,19.21,38.42
22563,7516,237,5,258.15,1290.75
22564,7516,282,1,17.61,17.61
22565,7516,386,3,281.81,845.43
22566,7516,577,4,742.2,2968.8
22567,7517,565,3,999.58,2998.74
22568,7517,492,3,851.83,2555.49
22569,7517,30,1,901.05,901.05
22570,7517,572,1,154.46,154.46
22571,7518,419,5,618.28,3091.4
22572,7518,963,1,323.22,323.22
22573,7518,964,2,492.71,985.42
22574,7519,710,1,878.54,878.54
22575,7519,983,1,643.92,643.92
22576,7520,335,4,443.3,1773.2
22577,7520,695,1,818.56,818.56
22578,7521,614,3,302.43,907.29
22579,7521,747,5,533.0,2665.0
22580,7521,172,2,46.65,93.3
22581,7522,121,1,562.49,562.49
22582,7522,918,4,712.47,2849.88
22583,7522,471,4,550.81,2203.24
22584,7523,459,4,691.16,2764.64
22585,7523,214,1,132.35,132.35
22586,7523,228,2,981.12,1962.24
22587,7524,735,1,445.7,445.7
22588,7524,106,4,358.29,1433.16
22589,7524,813,1,206.15,206.15
22590,7525,835,4,227.22,908.88
22591,7525,138,5,437.71,2188.55
22592,7526,758,2,653.34,1306.68
22593,7526,341,3,532.19,1596.57
22594,7526,585,4,488.37,1953.48
22595,7526,249,2,715.03,1430.06
22596,7527,519,4,510.43,2041.72
22597,7527,563,4,870.78,3483.12
22598,7527,67,4,342.77,1371.08
22599,7527,670,4,332.73,1330.92
22600,7528,780,1,806.29,806.29
22601,7528,189,3,239.87,719.61
22602,7528,518,2,568.53,1137.06
22603,7529,604,1,86.17,86.17
22604,7529,145,1,673.43,673.43
22605,7529,850,4,642.87,2571.48
22606,7529,687,1,42.37,42.37
22607,7530,346,3,832.74,2498.22
22608,7530,935,5,282.62,1413.1
22609,7530,530,5,964.14,4820.7
22610,7530,762,2,661.47,1322.94
22611,7531,216,4,377.76,1511.04
22612,7531,751,4,76.86,307.44
22613,7531,882,3,494.21,1482.63
22614,7531,186,2,417.93,835.86
22615,7532,885,3,270.77,812.31
22616,7532,387,3,674.47,2023.41
22617,7533,84,3,717.86,2153.58
22618,7533,951,1,178.29,178.29
22619,7533,579,2,192.21,384.42
22620,7534,659,3,354.82,1064.46
22621,7534,800,3,241.28,723.84
22622,7534,97,1,852.44,852.44
22623,7535,497,3,459.81,1379.43
22624,7535,527,3,73.12,219.36
22625,7535,531,5,870.92,4354.6
22626,7536,282,4,17.61,70.44
22627,7536,152,3,447.62,1342.86
22628,7537,546,1,325.71,325.71
22629,7537,300,1,84.6,84.6
22630,7537,598,1,532.88,532.88
22631,7537,71,1,868.18,868.18
22632,7538,517,5,452.28,2261.4
22633,7538,2,2,13.51,27.02
22634,7538,791,5,983.28,4916.4
22635,7539,181,3,294.51,883.53
22636,7539,600,3,56.1,168.3
22637,7540,175,3,415.88,1247.64
22638,7540,52,3,907.79,2723.37
22639,7540,643,2,162.6,325.2
22640,7541,302,2,684.32,1368.64
22641,7541,435,2,255.79,511.58
22642,7541,24,3,610.15,1830.45
22643,7542,93,3,488.66,1465.98
22644,7542,880,5,35.48,177.4
22645,7542,579,1,192.21,192.21
22646,7543,46,3,115.52,346.56
22647,7543,869,5,348.39,1741.95
22648,7543,311,4,811.72,3246.88
22649,7543,602,3,851.92,2555.76
22650,7544,305,2,309.79,619.58
22651,7544,866,2,865.41,1730.82
22652,7545,386,4,281.81,1127.24
22653,7545,433,4,131.3,525.2
22654,7546,284,3,17.65,52.95
22655,7546,796,2,400.41,800.82
22656,7547,430,5,319.46,1597.3
22657,7547,138,2,437.71,875.42
22658,7548,166,2,351.67,703.34
22659,7548,38,3,662.26,1986.78
22660,7548,12,2,418.17,836.34
22661,7548,362,5,671.53,3357.65
22662,7549,155,5,246.9,1234.5
22663,7549,789,5,341.67,1708.35
22664,7550,439,5,945.78,4728.9
22665,7550,991,2,621.52,1243.04
22666,7550,920,1,876.43,876.43
22667,7551,237,4,258.15,1032.6
22668,7551,846,5,119.81,599.05
22669,7551,635,3,636.57,1909.71
22670,7552,603,5,152.75,763.75
22671,7552,857,4,643.25,2573.0
22672,7553,517,1,452.28,452.28
22673,7553,620,5,36.0,180.0
22674,7553,989,4,525.11,2100.44
22675,7554,711,5,586.14,2930.7
22676,7554,821,4,222.57,890.28
22677,7554,801,3,772.45,2317.35
22678,7555,443,4,142.6,570.4
22679,7555,321,5,158.87,794.35
22680,7555,791,2,983.28,1966.56
22681,7555,373,2,207.48,414.96
22682,7556,535,3,13.44,40.32
22683,7556,494,1,403.02,403.02
22684,7557,126,2,218.91,437.82
22685,7557,165,4,494.74,1978.96
22686,7558,121,1,562.49,562.49
22687,7558,585,2,488.37,976.74
22688,7559,654,2,451.32,902.64
22689,7559,771,3,262.56,787.68
22690,7559,456,2,494.95,989.9
22691,7559,497,2,459.81,919.62
22692,7560,238,2,35.52,71.04
22693,7560,380,1,925.07,925.07
22694,7560,76,5,77.93,389.65
22695,7560,178,2,677.61,1355.22
22696,7561,676,1,126.68,126.68
22697,7561,947,5,394.39,1971.95
22698,7561,440,4,587.51,2350.04
22699,7562,741,1,604.01,604.01
22700,7562,231,1,645.29,645.29
22701,7562,13,3,931.51,2794.53
22702,7562,807,2,100.3,200.6
22703,7563,507,1,954.49,954.49
22704,7563,788,5,352.96,1764.8
22705,7563,36,5,329.03,1645.15
22706,7563,542,2,601.81,1203.62
22707,7564,896,3,441.04,1323.12
22708,7564,969,2,965.67,1931.34
22709,7565,199,4,501.76,2007.04
22710,7565,910,4,378.72,1514.88
22711,7565,344,2,847.43,1694.86
22712,7565,79,2,568.33,1136.66
22713,7566,283,4,145.86,583.44
22714,7566,754,5,704.79,3523.95
22715,7566,259,2,590.6,1181.2
22716,7566,227,1,448.95,448.95
22717,7567,768,2,73.23,146.46
22718,7567,83,4,680.57,2722.28
22719,7567,445,3,566.2,1698.6
22720,7568,260,3,131.01,393.03
22721,7568,861,3,21.28,63.84
22722,7568,755,1,619.89,619.89
22723,7568,654,4,451.32,1805.28
22724,7569,264,2,232.0,464.0
22725,7569,892,1,507.08,507.08
22726,7569,489,5,654.03,3270.15
22727,7569,511,5,317.87,1589.35
22728,7570,233,1,568.93,568.93
22729,7570,51,3,816.86,2450.58
22730,7570,932,4,479.36,1917.44
22731,7570,365,2,393.01,786.02
22732,7571,509,3,71.5,214.5
22733,7571,950,5,941.26,4706.3
22734,7571,196,4,992.77,3971.08
22735,7572,620,2,36.0,72.0
22736,7572,569,5,883.98,4419.9
22737,7572,984,4,597.98,2391.92
22738,7573,898,5,809.27,4046.35
22739,7573,80,1,769.23,769.23
22740,7573,873,4,890.86,3563.44
22741,7574,235,1,776.62,776.62
22742,7574,18,4,663.43,2653.72
22743,7574,824,2,555.18,1110.36
22744,7574,100,5,199.15,995.75
22745,7575,778,4,278.55,1114.2
22746,7575,707,3,636.08,1908.24
22747,7576,741,3,604.01,1812.03
22748,7576,874,2,213.49,426.98
22749,7577,166,1,351.67,351.67
22750,7577,940,5,117.02,585.1
22751,7577,111,1,980.71,980.71
22752,7577,557,5,534.69,2673.45
22753,7578,778,3,278.55,835.65
22754,7578,140,5,951.28,4756.4
22755,7578,918,3,712.47,2137.41
22756,7579,826,2,634.45,1268.9
22757,7579,179,1,721.53,721.53
22758,7579,845,3,31.69,95.07
22759,7579,477,3,294.91,884.73
22760,7580,234,3,215.09,645.27
22761,7580,261,5,752.78,3763.9
22762,7580,314,1,93.49,93.49
22763,7580,5,5,157.56,787.8
22764,7581,761,3,616.17,1848.51
22765,7581,529,4,144.07,576.28
22766,7581,747,4,533.0,2132.0
22767,7582,910,4,378.72,1514.88
22768,7582,672,5,601.0,3005.0
22769,7582,539,4,121.72,486.88
22770,7582,588,4,815.03,3260.12
22771,7583,574,4,237.72,950.88
22772,7583,916,1,489.62,489.62
22773,7584,604,5,86.17,430.85
22774,7584,761,2,616.17,1232.34
22775,7584,376,3,863.52,2590.56
22776,7584,718,2,108.58,217.16
22777,7585,927,4,832.56,3330.24
22778,7585,917,2,65.64,131.28
22779,7585,617,2,15.14,30.28
22780,7586,476,4,323.87,1295.48
22781,7586,37,4,516.06,2064.24
22782,7587,980,2,232.08,464.16
22783,7587,808,2,518.33,1036.66
22784,7587,677,1,696.5,696.5
22785,7588,637,4,122.75,491.0
22786,7588,441,5,601.54,3007.7
22787,7588,301,1,469.31,469.31
22788,7588,436,2,334.16,668.32
22789,7589,256,1,161.11,161.11
22790,7589,363,5,953.87,4769.35
22791,7590,338,4,316.37,1265.48
22792,7590,201,1,640.25,640.25
22793,7591,966,2,763.58,1527.16
22794,7591,32,3,199.92,599.76
22795,7591,622,4,298.93,1195.72
22796,7592,396,1,522.57,522.57
22797,7592,910,3,378.72,1136.16
22798,7593,371,1,813.38,813.38
22799,7593,253,3,457.04,1371.12
22800,7594,782,5,317.59,1587.95
22801,7594,846,2,119.81,239.62
22802,7595,724,4,652.42,2609.68
22803,7595,43,3,633.47,1900.41
22804,7595,686,1,569.74,569.74
22805,7595,20,5,514.31,2571.55
22806,7596,584,5,69.85,349.25
22807,7596,140,2,951.28,1902.56
22808,7597,146,5,696.74,3483.7
22809,7597,773,2,53.6,107.2
22810,7597,149,5,866.26,4331.3
22811,7597,649,1,361.46,361.46
22812,7598,415,3,161.49,484.47
22813,7598,360,4,721.36,2885.44
22814,7599,172,3,46.65,139.95
22815,7599,327,5,649.56,3247.8
22816,7599,71,5,868.18,4340.9
22817,7600,164,2,728.79,1457.58
22818,7600,578,4,358.65,1434.6
22819,7600,105,2,350.32,700.64
22820,7601,171,2,822.54,1645.08
22821,7601,662,2,118.27,236.54
22822,7601,448,1,137.38,137.38
22823,7602,449,2,986.92,1973.84
22824,7602,250,4,301.95,1207.8
22825,7602,786,4,901.44,3605.76
22826,7603,377,2,280.48,560.96
22827,7603,534,5,399.13,1995.65
22828,7604,261,3,752.78,2258.34
22829,7604,171,3,822.54,2467.62
22830,7604,629,1,115.9,115.9
22831,7605,331,3,773.17,2319.51
22832,7605,737,1,861.36,861.36
22833,7605,225,2,108.03,216.06
22834,7605,209,4,808.42,3233.68
22835,7606,366,2,363.52,727.04
22836,7606,377,4,280.48,1121.92
22837,7607,348,2,62.72,125.44
22838,7607,623,3,902.12,2706.36
22839,7607,749,3,371.76,1115.28
22840,7607,669,3,110.73,332.19
22841,7608,821,2,222.57,445.14
22842,7608,561,1,874.88,874.88
22843,7608,737,3,861.36,2584.08
22844,7608,713,1,364.64,364.64
22845,7609,996,3,12.71,38.13
22846,7609,484,2,250.03,500.06
22847,7609,391,3,368.53,1105.59
22848,7610,91,5,161.46,807.3
22849,7610,243,2,729.97,1459.94
22850,7611,388,3,752.4,2257.2
22851,7611,148,1,259.87,259.87
22852,7611,246,3,116.88,350.64
22853,7612,416,1,712.24,712.24
22854,7612,146,5,696.74,3483.7
22855,7612,11,3,170.88,512.64
22856,7613,313,2,112.47,224.94
22857,7613,590,1,623.58,623.58
22858,7613,963,2,323.22,646.44
22859,7613,897,2,835.77,1671.54
22860,7614,379,3,973.99,2921.97
22861,7614,434,1,60.1,60.1
22862,7615,105,1,350.32,350.32
22863,7615,116,3,291.5,874.5
22864,7616,350,3,931.52,2794.56
22865,7616,496,5,305.41,1527.05
22866,7616,975,2,825.61,1651.22
22867,7616,439,3,945.78,2837.34
22868,7617,473,3,200.34,601.02
22869,7617,521,2,213.35,426.7
22870,7618,413,2,643.4,1286.8
22871,7618,222,2,542.17,1084.34
22872,7618,818,5,52.27,261.35
22873,7618,674,5,815.6,4078.0
22874,7619,946,1,502.4,502.4
22875,7619,572,5,154.46,772.3
22876,7619,630,1,843.2,843.2
22877,7620,857,4,643.25,2573.0
22878,7620,203,3,106.19,318.57
22879,7620,786,5,901.44,4507.2
22880,7620,799,1,833.58,833.58
22881,7621,827,3,784.1,2352.3
22882,7621,449,1,986.92,986.92
22883,7622,749,2,371.76,743.52
22884,7622,100,2,199.15,398.3
22885,7622,264,1,232.0,232.0
22886,7623,654,1,451.32,451.32
22887,7623,293,1,441.32,441.32
22888,7624,597,1,786.53,786.53
22889,7624,736,3,159.86,479.58
22890,7624,814,5,938.2,4691.0
22891,7624,723,2,366.83,733.66
22892,7625,271,1,151.82,151.82
22893,7625,880,4,35.48,141.92
22894,7626,24,1,610.15,610.15
22895,7626,617,1,15.14,15.14
22896,7627,292,1,368.23,368.23
22897,7627,169,2,53.21,106.42
22898,7627,792,3,996.99,2990.97
22899,7628,748,1,323.31,323.31
22900,7628,425,3,642.6,1927.8
22901,7628,178,1,677.61,677.61
22902,7628,318,5,791.33,3956.65
22903,7629,738,4,754.92,3019.68
22904,7629,200,2,800.87,1601.74
22905,7629,684,2,656.54,1313.08
22906,7629,21,1,939.84,939.84
22907,7630,192,4,945.78,3783.12
22908,7630,526,2,582.53,1165.06
22909,7630,601,4,547.6,2190.4
22910,7630,894,1,181.15,181.15
22911,7631,472,2,646.88,1293.76
22912,7631,986,3,449.87,1349.61
22913,7632,341,2,532.19,1064.38
22914,7632,550,1,183.38,183.38
22915,7632,10,1,624.45,624.45
22916,7632,965,2,638.15,1276.3
22917,7633,90,1,439.19,439.19
22918,7633,848,3,590.16,1770.48
22919,7633,916,1,489.62,489.62
22920,7634,866,4,865.41,3461.64
22921,7634,318,4,791.33,3165.32
22922,7634,844,3,139.18,417.54
22923,7634,390,4,134.97,539.88
22924,7635,199,5,501.76,2508.8
22925,7635,427,1,806.64,806.64
22926,7636,55,4,489.75,1959.0
22927,7636,987,4,704.85,2819.4
22928,7637,794,3,703.84,2111.52
22929,7637,466,2,693.6,1387.2
22930,7637,299,1,181.76,181.76
22931,7637,644,2,454.58,909.16
22932,7638,104,5,667.32,3336.6
22933,7638,267,1,625.51,625.51
22934,7638,411,1,972.66,972.66
22935,7639,750,5,954.91,4774.55
22936,7639,660,3,457.92,1373.76
22937,7639,975,3,825.61,2476.83
22938,7640,788,1,352.96,352.96
22939,7640,843,1,10.68,10.68
22940,7640,526,1,582.53,582.53
22941,7641,518,3,568.53,1705.59
22942,7641,411,3,972.66,2917.98
22943,7642,210,2,124.02,248.04
22944,7642,974,1,389.71,389.71
22945,7643,500,2,733.81,1467.62
22946,7643,416,1,712.24,712.24
22947,7643,337,4,751.05,3004.2
22948,7644,275,5,941.99,4709.95
22949,7644,235,2,776.62,1553.24
22950,7644,114,3,299.22,897.66
22951,7644,937,4,826.07,3304.28
22952,7645,537,3,825.13,2475.39
22953,7645,780,4,806.29,3225.16
22954,7645,233,5,568.93,2844.65
22955,7646,236,3,284.5,853.5
22956,7646,560,4,275.78,1103.12
22957,7646,672,2,601.0,1202.0
22958,7646,701,1,299.71,299.71
22959,7647,537,5,825.13,4125.65
22960,7647,304,3,159.45,478.35
22961,7648,866,1,865.41,865.41
22962,7648,711,2,586.14,1172.28
22963,7648,375,2,46.25,92.5
22964,7649,275,2,941.99,1883.98
22965,7649,116,2,291.5,583.0
22966,7649,795,5,584.96,2924.8
22967,7649,381,3,430.25,1290.75
22968,7650,124,2,312.33,624.66
22969,7650,836,1,935.85,935.85
22970,7651,383,2,302.68,605.36
22971,7651,793,5,922.06,4610.3
22972,7652,462,2,178.81,357.62
22973,7652,654,2,451.32,902.64
22974,7652,590,1,623.58,623.58
22975,7653,772,4,725.55,2902.2
22976,7653,457,2,26.47,52.94
22977,7654,689,2,500.36,1000.72
22978,7654,333,2,601.27,1202.54
22979,7654,861,3,21.28,63.84
22980,7654,801,3,772.45,2317.35
22981,7655,897,2,835.77,1671.54
22982,7655,246,1,116.88,116.88
22983,7656,89,2,347.82,695.64
22984,7656,192,4,945.78,3783.12
22985,7656,918,4,712.47,2849.88
22986,7656,216,3,377.76,1133.28
22987,7657,124,4,312.33,1249.32
22988,7657,446,5,392.49,1962.45
22989,7658,889,5,393.24,1966.2
22990,7658,899,4,556.53,2226.12
22991,7658,53,5,862.88,4314.4
22992,7659,687,5,42.37,211.85
22993,7659,660,3,457.92,1373.76
22994,7659,374,2,404.24,808.48
22995,7659,848,2,590.16,1180.32
22996,7660,337,5,751.05,3755.25
22997,7660,729,4,129.39,517.56
22998,7661,541,5,214.02,1070.1
22999,7661,984,3,597.98,1793.94
23000,7661,687,3,42.37,127.11
23001,7661,321,3,158.87,476.61
23002,7662,720,4,10.67,42.68
23003,7662,741,2,604.01,1208.02
23004,7663,356,5,778.41,3892.05
23005,7663,113,4,135.32,541.28
23006,7664,738,1,754.92,754.92
23007,7664,519,1,510.43,510.43
23008,7665,534,2,399.13,798.26
23009,7665,183,5,109.5,547.5
23010,7665,121,3,562.49,1687.47
23011,7665,587,3,281.99,845.97
23012,7666,183,4,109.5,438.0
23013,7666,458,4,587.87,2351.48
23014,7666,682,5,63.08,315.4
23015,7667,797,5,665.82,3329.1
23016,7667,563,4,870.78,3483.12
23017,7667,413,1,643.4,643.4
23018,7668,619,1,454.36,454.36
23019,7668,735,2,445.7,891.4
23020,7668,661,4,713.67,2854.68
23021,7669,831,4,68.01,272.04
23022,7669,884,2,194.72,389.44
23023,7669,513,5,161.65,808.25
23024,7669,148,3,259.87,779.61
23025,7670,205,3,140.1,420.3
23026,7670,570,3,764.01,2292.03
23027,7670,720,5,10.67,53.35
23028,7671,149,1,866.26,866.26
23029,7671,61,5,772.1,3860.5
23030,7672,340,3,467.06,1401.18
23031,7672,397,3,777.21,2331.63
23032,7672,837,4,244.19,976.76
23033,7672,398,5,292.72,1463.6
23034,7673,119,4,633.15,2532.6
23035,7673,546,2,325.71,651.42
23036,7674,656,2,487.94,975.88
23037,7674,433,5,131.3,656.5
23038,7674,966,5,763.58,3817.9
23039,7674,734,5,535.2,2676.0
23040,7675,378,1,406.02,406.02
23041,7675,363,3,953.87,2861.61
23042,7675,647,1,896.55,896.55
23043,7675,602,4,851.92,3407.68
23044,7676,828,4,489.83,1959.32
23045,7676,679,5,639.15,3195.75
23046,7676,79,4,568.33,2273.32
23047,7677,625,1,276.23,276.23
23048,7677,785,4,498.43,1993.72
23049,7677,918,2,712.47,1424.94
23050,7677,889,2,393.24,786.48
23051,7678,257,1,833.45,833.45
23052,7678,272,1,743.56,743.56
23053,7679,253,3,457.04,1371.12
23054,7679,312,5,480.87,2404.35
23055,7679,103,2,301.29,602.58
23056,7680,45,2,15.49,30.98
23057,7680,439,5,945.78,4728.9
23058,7680,998,5,516.59,2582.95
23059,7681,672,2,601.0,1202.0
23060,7681,58,1,389.2,389.2
23061,7681,887,3,671.46,2014.38
23062,7681,564,2,937.79,1875.58
23063,7682,627,2,784.84,1569.68
23064,7682,887,3,671.46,2014.38
23065,7683,299,3,181.76,545.28
23066,7683,923,1,402.97,402.97
23067,7683,541,1,214.02,214.02
23068,7684,953,4,727.93,2911.72
23069,7684,898,5,809.27,4046.35
23070,7684,679,3,639.15,1917.45
23071,7685,653,1,523.61,523.61
23072,7685,912,4,107.24,428.96
23073,7685,758,1,653.34,653.34
23074,7685,728,3,450.62,1351.86
23075,7686,808,3,518.33,1554.99
23076,7686,775,5,931.85,4659.25
23077,7687,843,3,10.68,32.04
23078,7687,428,3,82.24,246.72
23079,7688,135,1,295.72,295.72
23080,7688,100,5,199.15,995.75
23081,7688,458,2,587.87,1175.74
23082,7689,724,5,652.42,3262.1
23083,7689,267,2,625.51,1251.02
23084,7689,844,3,139.18,417.54
23085,7689,638,4,188.13,752.52
23086,7690,788,1,352.96,352.96
23087,7690,199,3,501.76,1505.28
23088,7690,392,3,161.9,485.7
23089,7690,113,1,135.32,135.32
23090,7691,869,5,348.39,1741.95
23091,7691,617,5,15.14,75.7
23092,7691,433,1,131.3,131.3
23093,7692,830,4,226.83,907.32
23094,7692,661,5,713.67,3568.35
23095,7692,843,3,10.68,32.04
23096,7693,233,1,568.93,568.93
23097,7693,692,1,550.89,550.89
23098,7694,732,5,306.26,1531.3
23099,7694,692,3,550.89,1652.67
23100,7694,917,2,65.64,131.28
23101,7695,959,3,477.5,1432.5
23102,7695,717,1,350.3,350.3
23103,7696,690,3,275.21,825.63
23104,7696,535,1,13.44,13.44
23105,7696,270,2,922.32,1844.64
23106,7696,387,4,674.47,2697.88
23107,7697,442,5,292.89,1464.45
23108,7697,426,4,296.77,1187.08
23109,7698,139,3,100.41,301.23
23110,7698,772,5,725.55,3627.75
23111,7698,835,3,227.22,681.66
23112,7698,830,4,226.83,907.32
23113,7699,386,5,281.81,1409.05
23114,7699,189,3,239.87,719.61
23115,7699,632,4,598.45,2393.8
23116,7700,581,2,819.82,1639.64
23117,7700,257,4,833.45,3333.8
23118,7700,666,3,38.9,116.7
23119,7701,937,3,826.07,2478.21
23120,7701,61,2,772.1,1544.2
23121,7701,769,3,86.3,258.9
23122,7701,146,4,696.74,2786.96
23123,7702,75,2,61.56,123.12
23124,7702,59,3,420.72,1262.16
23125,7703,485,5,641.57,3207.85
23126,7703,314,3,93.49,280.47
23127,7704,483,1,145.9,145.9
23128,7704,49,1,803.4,803.4
23129,7705,96,3,614.23,1842.69
23130,7705,234,5,215.09,1075.45
23131,7706,155,1,246.9,246.9
23132,7706,860,3,711.88,2135.64
23133,7707,752,5,69.86,349.3
23134,7707,45,4,15.49,61.96
23135,7708,803,4,364.7,1458.8
23136,7708,403,2,892.42,1784.84
23137,7709,345,5,765.49,3827.45
23138,7709,426,5,296.77,1483.85
23139,7710,314,3,93.49,280.47
23140,7710,85,2,630.97,1261.94
23141,7711,639,2,729.94,1459.88
23142,7711,122,1,622.23,622.23
23143,7712,838,4,365.2,1460.8
23144,7712,108,5,745.45,3727.25
23145,7713,249,3,715.03,2145.09
23146,7713,566,2,608.36,1216.72
23147,7713,37,5,516.06,2580.3
23148,7713,975,4,825.61,3302.44
23149,7714,248,4,134.93,539.72
23150,7714,63,1,943.31,943.31
23151,7714,158,4,933.33,3733.32
23152,7714,510,4,411.36,1645.44
23153,7715,452,5,805.93,4029.65
23154,7715,275,1,941.99,941.99
23155,7716,792,2,996.99,1993.98
23156,7716,914,5,731.51,3657.55
23157,7716,184,3,38.66,115.98
23158,7717,548,2,526.04,1052.08
23159,7717,90,3,439.19,1317.57
23160,7717,281,4,54.96,219.84
23161,7717,546,2,325.71,651.42
23162,7718,930,1,214.66,214.66
23163,7718,275,1,941.99,941.99
23164,7718,84,5,717.86,3589.3
23165,7718,13,4,931.51,3726.04
23166,7719,287,5,863.15,4315.75
23167,7719,522,1,515.27,515.27
23168,7719,694,1,999.32,999.32
23169,7719,653,4,523.61,2094.44
23170,7720,635,3,636.57,1909.71
23171,7720,230,3,849.55,2548.65
23172,7720,785,4,498.43,1993.72
23173,7721,866,3,865.41,2596.23
23174,7721,708,4,84.76,339.04
23175,7721,396,3,522.57,1567.71
23176,7721,74,2,836.56,1673.12
23177,7722,448,1,137.38,137.38
23178,7722,99,2,881.31,1762.62
23179,7722,97,2,852.44,1704.88
23180,7722,132,1,123.63,123.63
23181,7723,498,1,890.37,890.37
23182,7723,757,2,333.48,666.96
23183,7724,290,4,124.02,496.08
23184,7724,137,4,498.86,1995.44
23185,7725,120,2,567.21,1134.42
23186,7725,655,2,592.7,1185.4
23187,7725,957,3,301.11,903.33
23188,7725,412,2,683.31,1366.62
23189,7726,784,3,626.49,1879.47
23190,7726,541,3,214.02,642.06
23191,7726,88,5,434.09,2170.45
23192,7726,301,5,469.31,2346.55
23193,7727,447,5,827.06,4135.3
23194,7727,873,2,890.86,1781.72
23195,7727,323,1,665.51,665.51
23196,7727,150,5,870.67,4353.35
23197,7728,376,1,863.52,863.52
23198,7728,105,3,350.32,1050.96
23199,7728,447,5,827.06,4135.3
23200,7728,626,4,175.54,702.16
23201,7729,889,2,393.24,786.48
23202,7729,360,2,721.36,1442.72
23203,7729,702,4,682.51,2730.04
23204,7730,817,5,906.03,4530.15
23205,7730,435,4,255.79,1023.16
23206,7730,442,5,292.89,1464.45
23207,7730,426,1,296.77,296.77
23208,7731,643,1,162.6,162.6
23209,7731,187,4,183.32,733.28
23210,7731,875,4,724.82,2899.28
23211,7732,761,5,616.17,3080.85
23212,7732,80,1,769.23,769.23
23213,7732,21,4,939.84,3759.36
23214,7733,171,3,822.54,2467.62
23215,7733,810,5,457.68,2288.4
23216,7733,220,3,125.51,376.53
23217,7733,109,4,199.63,798.52
23218,7734,772,1,725.55,725.55
